sample_id,iteration,#elem,H_min,H_max,nvx,var(eta_k),error
181,1,133539,0.000682474,0.0324582,67334,1.31017e-07,0.000537994,
181,2,149883,0.000598126,0.0144376,75491,1.49749e-08,0.000335943,
181,3,115331,0.00064844,0.0179543,58118,1.53182e-08,0.000332009,
181,4,99719,0.00065094,0.0206889,50278,1.45323e-08,0.000353465,
181,5,97489,0.000629277,0.0200865,49140,1.90074e-08,0.00034226,
181,6,96626,0.000689654,0.0217381,48707,1.86997e-08,0.000338875,
194,0,20000,0.01,0.0141421,10201,0,0.0246683,
194,1,52241,0.000790564,0.0438165,26441,8.7569e-07,0.00139362,
194,2,28092,0.00163031,0.0366278,14276,1.4347e-07,0.00153452,
194,3,16326,0.00171372,0.0448866,8331,4.08794e-07,0.00233908,
194,4,13275,0.00181596,0.0540851,6783,5.62994e-07,0.00292261,
194,5,12838,0.0018594,0.0508129,6558,7.3165e-07,0.00292068,
194,6,12705,0.00203894,0.04987,6491,7.87012e-07,0.00289887,
194,7,12631,0.00195714,0.054191,6453,8.04447e-07,0.00291505,
195,0,20000,0.01,0.0141421,10201,0,0.0246683,
195,1,33475,0.00096362,0.0437664,16991,1.55766e-06,0.00255007,
195,2,15744,0.00191612,0.0443698,8043,3.82631e-07,0.00282749,
195,3,8762,0.00244397,0.0615833,4505,1.35855e-06,0.00452214,
195,4,7133,0.00246528,0.0658447,3673,1.94836e-06,0.00590589,
195,5,6895,0.00272556,0.0708827,3550,2.4574e-06,0.00601989,
195,6,6837,0.0027509,0.0651723,3521,2.61943e-06,0.00600949,
193,0,20000,0.01,0.0141421,10201,0,0.0246683,
193,1,84264,0.000700859,0.0393782,42563,3.81002e-07,0.000795479,
193,2,60724,0.00110542,0.0243759,30695,5.46294e-08,0.000757495,
193,3,36570,0.00106387,0.0314564,18537,8.42234e-08,0.000930329,
193,4,30827,0.00118515,0.0328737,15635,1.08995e-07,0.0010955,
193,5,29919,0.00126179,0.0368228,15171,1.42e-07,0.00109881,
193,6,29622,0.00128746,0.0360838,15022,1.48212e-07,0.00110431,
193,7,29515,0.00128265,0.0329623,14970,1.51565e-07,0.00109467,
192,0,20000,0.01,0.0141421,10201,0,0.0246683,
192,1,103414,0.000679241,0.0340447,52196,2.36121e-07,0.000622189,
192,2,89279,0.000785205,0.0173337,45037,3.08449e-08,0.000506173,
192,3,57027,0.000829078,0.0256196,28819,3.89611e-08,0.00058262,
192,4,47552,0.000949028,0.0263406,24053,4.64421e-08,0.000676308,
192,5,46373,0.00100097,0.0273564,23452,5.92131e-08,0.000664527,
192,6,45990,0.00103225,0.0282521,23260,6.11628e-08,0.000662801,
186,0,20000,0.01,0.0141421,10201,0,0.020927,
186,1,136307,0.000688248,0.0281156,68711,1.23977e-07,0.000494898,
186,2,147228,0.000634183,0.0118865,74125,1.52012e-08,0.000316367,
186,3,109309,0.000656321,0.0177681,55077,1.3796e-08,0.000313551,
186,4,91208,0.00069239,0.0171977,45994,1.57216e-08,0.000346249,
186,5,88167,0.000737588,0.0179054,44449,2.03526e-08,0.000344833,
186,6,87293,0.000747856,0.0181979,44014,2.03402e-08,0.000340508,
186,7,86928,0.000759461,0.0181876,43831,2.05352e-08,0.000338965,
199,0,20000,0.01,0.0141421,10201,0,0.0471621,
199,1,70972,0.000715637,0.0426285,35907,1.0001e-06,0.00146446,
199,2,37600,0.00120675,0.0310354,19095,1.25901e-07,0.00167794,
199,3,23215,0.00137667,0.0410454,11822,2.79695e-07,0.00232682,
199,4,19494,0.00152371,0.0481838,9934,3.33477e-07,0.00278267,
199,5,18808,0.00149609,0.0471474,9582,4.29819e-07,0.00279865,
199,6,18556,0.00140783,0.0489317,9456,4.56685e-07,0.00283759,
199,7,18485,0.00146917,0.0515972,9421,4.70624e-07,0.00281781,
191,0,20000,0.01,0.0141421,10201,0,0.0246683,
191,1,130233,0.000674602,0.0324555,65658,1.2457e-07,0.000488248,
191,2,137762,0.000624893,0.0138201,69384,1.62661e-08,0.000315046,
191,3,102056,0.00064641,0.0187382,51434,1.69083e-08,0.000317439,
191,4,86553,0.000657468,0.0189759,43651,1.75365e-08,0.000350145,
191,5,83722,0.000716852,0.0206232,42216,2.27557e-08,0.000346788,
191,6,82841,0.000735247,0.0202067,41774,2.22467e-08,0.000342135,
191,7,82487,0.000724627,0.0214967,41596,2.25235e-08,0.000340598,
198,0,20000,0.01,0.0141421,10201,0,0.0471621,
198,1,101028,0.000680364,0.0410021,51040,4.25407e-07,0.000953965,
198,2,75087,0.000733347,0.018938,37960,4.30434e-08,0.000806886,
198,3,49769,0.000782205,0.0296248,25189,7.3922e-08,0.000968619,
198,4,43146,0.0010149,0.0307969,21853,7.40474e-08,0.00112383,
198,5,42212,0.000986822,0.03298,21379,8.90872e-08,0.00110863,
198,6,41843,0.00103842,0.0325301,21194,9.33023e-08,0.00110212,
200,0,20000,0.01,0.0141421,10201,0,0.0471621,
200,1,50441,0.00080507,0.0421196,25560,1.79409e-06,0.00202341,
200,2,21212,0.00156733,0.0406557,10831,2.51897e-07,0.00279604,
200,3,12544,0.00172896,0.0566966,6429,9.07433e-07,0.00456651,
200,4,10500,0.00183976,0.0614239,5387,1.19712e-06,0.00558384,
200,5,10141,0.00219121,0.0659722,5203,1.53781e-06,0.00572898,
200,6,10010,0.00209547,0.063489,5137,1.61421e-06,0.00571081,
200,7,9926,0.00208322,0.0649121,5095,1.66096e-06,0.00572089,
197,0,20000,0.01,0.0141421,10201,0,0.0471621,
197,1,116795,0.000666742,0.038503,58959,2.61304e-07,0.000750654,
197,2,116073,0.000667699,0.0171418,58527,2.6211e-08,0.000556037,
197,3,83380,0.000662622,0.0226561,42083,3.3999e-08,0.000573199,
197,4,70720,0.000674132,0.0228879,35720,3.19167e-08,0.000644294,
197,5,68378,0.000696276,0.0243349,34528,4.04492e-08,0.000641858,
197,6,67554,0.000753859,0.0257243,34114,3.99961e-08,0.000641106,
197,7,67240,0.000799153,0.0257842,33959,4.06684e-08,0.000640946,
203,0,20000,0.01,0.0141421,10201,0,7.35895,
203,1,55785,0.000686292,0.0393362,28441,1.11669e-06,0.201162,
203,2,75879,0.000579703,0.0279794,38636,1.93647e-05,0.0950327,
203,3,66608,0.000547739,0.0277373,33991,1.69792e-05,0.0882989,
203,4,67487,0.00054451,0.0287656,34432,1.72644e-05,0.0860317,
203,5,66631,0.000539124,0.0293361,34003,1.67049e-05,0.0855875,
203,6,66696,0.000545954,0.0268637,34035,1.6515e-05,0.085612,
202,0,20000,0.01,0.0141421,10201,0,7.35895,
202,1,59158,0.000663307,0.0388809,30138,1.04438e-06,0.199339,
202,2,83308,0.000609878,0.0194202,42372,1.81853e-05,0.0955616,
202,3,73989,0.000540631,0.0249837,37702,1.6684e-05,0.0871546,
202,4,76756,0.000535509,0.0242032,39085,1.68032e-05,0.085834,
202,5,75038,0.000536297,0.0250021,38229,1.5879e-05,0.0837199,
202,6,75180,0.000558219,0.0250758,38297,1.58186e-05,0.0839629,
204,0,20000,0.01,0.0141421,10201,0,7.35895,
204,1,51678,0.000666569,0.0451962,26372,1.51498e-06,0.201794,
204,2,63005,0.000604129,0.0327964,32169,1.91651e-05,0.0951094,
204,3,53970,0.000545756,0.0341094,27638,1.68187e-05,0.0876096,
204,4,54361,0.000538717,0.0366334,27834,1.69607e-05,0.0866399,
204,5,53944,0.000539676,0.0336624,27624,1.65446e-05,0.0864495,
201,0,20000,0.01,0.0141421,10201,0,7.35895,
201,1,66504,0.00066796,0.0313905,33828,1.0222e-06,0.200164,
201,2,103532,0.000586693,0.0186913,52514,1.7993e-05,0.0942012,
201,3,89739,0.000531623,0.0194703,45610,1.43525e-05,0.0864251,
201,4,89919,0.000543029,0.0217433,45695,1.48885e-05,0.0841406,
201,5,88976,0.000539952,0.0205078,45223,1.4591e-05,0.0842968,
201,6,88944,0.00056595,0.0201641,45207,1.45064e-05,0.0843447,
196,0,20000,0.01,0.0141421,10201,0,0.0471621,
196,1,139511,0.000667642,0.0300825,70352,1.4099e-07,0.000616977,
196,2,166665,0.000614543,0.014056,83957,1.36908e-08,0.000370593,
196,3,132809,0.000603483,0.017962,66932,1.32608e-08,0.000370268,
196,4,118061,0.000598634,0.0205612,59522,1.1638e-08,0.000379391,
196,5,116577,0.000616175,0.0199675,58750,1.49216e-08,0.000361208,
196,6,115651,0.000604779,0.0200828,58285,1.46583e-08,0.000356728,
205,0,20000,0.01,0.0141421,10201,0,7.35895,
205,1,49123,0.000671971,0.0445762,25085,2.22074e-06,0.200747,
205,2,52403,0.000607942,0.040417,26842,1.68248e-05,0.0964409,
205,3,46313,0.000548238,0.0425257,23784,1.72905e-05,0.0880878,
205,4,46731,0.000539757,0.039918,23994,1.68293e-05,0.086017,
205,5,46457,0.000530454,0.0462305,23856,1.62686e-05,0.0857159,
210,0,20000,0.01,0.0141421,10201,0,7.35726,
210,1,49302,0.000673893,0.0437669,25174,2.22025e-06,0.201222,
210,2,52340,0.00058756,0.0400744,26811,1.75812e-05,0.0955166,
210,3,46365,0.000533256,0.0439624,23810,1.69261e-05,0.0895168,
210,4,46811,0.000530811,0.0459317,24035,1.68826e-05,0.086618,
210,5,46516,0.000535242,0.0444214,23885,1.66295e-05,0.0862076,
209,0,20000,0.01,0.0141421,10201,0,7.35726,
209,1,51706,0.000673008,0.045237,26386,1.51464e-06,0.201849,
209,2,63078,0.00058297,0.0328297,32206,1.92081e-05,0.0946612,
209,3,54134,0.000529676,0.0338606,27720,1.67979e-05,0.0871723,
209,4,54466,0.000546794,0.0370955,27887,1.70832e-05,0.0859203,
209,5,54063,0.000550671,0.0375939,27683,1.65901e-05,0.0849595,
208,0,20000,0.01,0.0141421,10201,0,7.35726,
208,1,56292,0.000677299,0.0409566,28694,1.11643e-06,0.198429,
208,2,75885,0.000588106,0.0233781,38640,1.76951e-05,0.0947142,
208,3,66480,0.000543607,0.0285085,33927,1.66355e-05,0.0862363,
208,4,67088,0.000534782,0.0266445,34232,1.69752e-05,0.0847233,
208,5,66635,0.000547263,0.0272373,34006,1.64071e-05,0.0842397,
207,0,20000,0.01,0.0141421,10201,0,7.35726,
207,1,59088,0.000680341,0.03888,30103,1.04414e-06,0.199674,
207,2,83250,0.000584906,0.0205067,42342,1.84026e-05,0.0931561,
207,3,73801,0.000535697,0.0245069,37609,1.63951e-05,0.0862966,
207,4,76916,0.000535826,0.0262465,39164,1.64846e-05,0.084941,
207,5,74816,0.000538751,0.0256572,38116,1.56788e-05,0.0834967,
207,6,74999,0.000527691,0.0259537,38206,1.57848e-05,0.0843555,
206,0,20000,0.01,0.0141421,10201,0,7.35726,
206,1,66570,0.000670566,0.0314162,33861,1.02198e-06,0.201447,
206,2,103745,0.000600689,0.0190232,52620,1.80633e-05,0.0945272,
206,3,90056,0.000526545,0.0192092,45770,1.46306e-05,0.0869402,
206,4,90310,0.000541258,0.0211219,45890,1.52625e-05,0.084788,
206,5,89307,0.000525224,0.0201467,45389,1.48305e-05,0.0843456,
206,6,89290,0.000542433,0.0199888,45381,1.46922e-05,0.0832836,
214,0,20000,0.01,0.0141421,10201,0,11.0828,
214,1,43311,0.000666893,0.0511917,22183,9.89585e-06,0.401639,
214,2,34164,0.000579857,0.0754244,17707,1.9703e-05,0.217251,
214,3,31139,0.000555716,0.0612453,16172,2.29029e-05,0.200313,
214,4,30899,0.000547893,0.0665347,16045,2.27344e-05,0.194748,
214,5,30823,0.00055873,0.0637465,16006,2.16181e-05,0.195069,
215,0,20000,0.01,0.0141421,10201,0,11.0828,
215,1,35741,0.000666153,0.0477311,18359,4.242e-05,0.452062,
215,2,22059,0.000599174,0.0955412,11565,1.7384e-05,0.266498,
215,3,17135,0.000591432,0.111828,8977,1.80701e-05,0.27449,
215,4,15986,0.000563581,0.108599,8354,2.09207e-05,0.275043,
215,5,15595,0.000555893,0.10793,8145,2.11557e-05,0.277712,
215,6,15409,0.000544129,0.107463,8048,2.11302e-05,0.278055,
215,7,15287,0.000554318,0.105372,7986,2.1569e-05,0.278014,
213,0,20000,0.01,0.0141421,10201,0,11.0828,
213,1,59416,0.000676212,0.0437665,30258,2.07455e-06,0.392494,
213,2,60433,0.000608362,0.0376605,30910,2.33657e-05,0.209623,
213,3,50954,0.000537153,0.042209,26158,3.00384e-05,0.191607,
213,4,51427,0.00054118,0.0420395,26399,3.18553e-05,0.186773,
213,5,51155,0.000535481,0.0415455,26262,3.04784e-05,0.183388,
212,0,20000,0.01,0.0141421,10201,0,11.0828,
212,1,74355,0.000675817,0.038894,37746,1.50011e-06,0.39485,
212,2,88077,0.000605957,0.0208501,44778,2.47986e-05,0.205058,
212,3,69083,0.000538436,0.0274815,35259,2.52245e-05,0.186932,
212,4,69828,0.000534477,0.0251311,35638,2.76587e-05,0.183238,
212,5,69388,0.000529661,0.0260068,35416,2.68109e-05,0.18299,
219,0,20000,0.01,0.0141421,10201,0,7.03876,
219,1,38144,0.000682376,0.0465165,19558,1.03551e-05,0.19181,
219,2,28087,0.000593505,0.0813194,14586,1.03291e-05,0.100833,
219,3,25760,0.000549639,0.0749533,13382,1.01175e-05,0.0976194,
219,4,25478,0.000585682,0.0841714,13230,8.78378e-06,0.0959542,
219,5,25363,0.000572745,0.0793909,13172,8.66699e-06,0.0947045,
218,0,20000,0.01,0.0141421,10201,0,7.03876,
218,1,49375,0.000671623,0.0426451,25204,1.81691e-06,0.191682,
218,2,48418,0.000616242,0.0406678,24831,1.63055e-05,0.0918095,
218,3,45151,0.000542334,0.0483149,23188,1.6949e-05,0.0849276,
218,4,45687,0.000532109,0.0439873,23458,1.62658e-05,0.0833841,
218,5,45429,0.000547609,0.0440141,23329,1.58778e-05,0.0821508,
211,0,20000,0.01,0.0141421,10201,0,11.0828,
211,1,96116,0.000662221,0.032622,48649,1.57289e-06,0.397204,
211,2,126142,0.000582851,0.0140568,63865,2.1613e-05,0.209301,
211,3,94605,0.00053978,0.0187201,48064,2.12912e-05,0.193698,
211,4,92342,0.000550197,0.0213903,46931,2.46724e-05,0.189934,
211,5,92119,0.000529846,0.0215729,46818,2.44462e-05,0.188469,
220,0,20000,0.01,0.0141421,10201,0,7.03876,
220,1,31769,0.000676838,0.0448796,16330,4.40983e-05,0.203574,
220,2,16987,0.000635212,0.0954915,8919,1.49352e-05,0.149257,
220,3,11538,0.000620144,0.119603,6064,1.81162e-05,0.186893,
220,4,10084,0.000677099,0.123436,5291,2.30351e-05,0.210416,
220,5,9576,0.000725095,0.145216,5028,2.42614e-05,0.226741,
220,6,9382,0.00077539,0.136261,4929,2.58535e-05,0.231136,
220,7,9288,0.000695386,0.137276,4880,2.64981e-05,0.232876,
220,8,9226,0.000775773,0.137124,4848,2.67436e-05,0.232829,
217,0,20000,0.01,0.0141421,10201,0,7.03876,
217,1,55754,0.000674647,0.0409949,28414,9.83247e-07,0.191601,
217,2,74519,0.000581995,0.0221733,37936,1.78558e-05,0.090397,
217,3,65545,0.000535216,0.0284571,33438,1.61682e-05,0.0821499,
217,4,66337,0.000534505,0.0294551,33837,1.61503e-05,0.0804578,
217,5,65768,0.00052865,0.0277386,33552,1.54675e-05,0.080361,
216,0,20000,0.01,0.0141421,10201,0,7.03876,
216,1,65801,0.000671317,0.0324105,33458,9.45125e-07,0.191128,
216,2,101785,0.000599057,0.0170942,51612,1.69385e-05,0.0896753,
216,3,89240,0.000546558,0.0189846,45332,1.40739e-05,0.0831627,
216,4,89099,0.000537229,0.022074,45260,1.46663e-05,0.0805151,
216,5,88369,0.000530271,0.0216154,44895,1.43955e-05,0.080608,
224,0,20000,0.01,0.0141421,10201,0,14.0967,
224,1,34492,0.000670716,0.0512286,17744,1.04127e-05,0.213065,
224,2,27610,0.000593804,0.0850825,14354,1.27873e-05,0.108137,
224,3,25947,0.000554305,0.0698029,13486,1.04573e-05,0.102819,
224,4,25745,0.000577308,0.0813536,13378,9.43816e-06,0.101012,
224,5,25647,0.000543515,0.0784917,13329,9.25101e-06,0.101058,
223,0,20000,0.01,0.0141421,10201,0,14.0967,
223,1,36434,0.000680001,0.045311,18740,2.15521e-06,0.211274,
223,2,45363,0.000605953,0.0439423,23304,2.06262e-05,0.0986002,
223,3,43907,0.000534618,0.0477531,22574,1.8209e-05,0.0912631,
223,4,44215,0.000537856,0.0430606,22729,1.73256e-05,0.0891506,
223,5,43871,0.000549022,0.041693,22556,1.68648e-05,0.0885382,
225,0,20000,0.01,0.0141421,10201,0,14.0967,
225,1,32199,0.000682846,0.0514419,16568,4.42093e-05,0.218664,
225,2,17728,0.000620254,0.0935928,9308,1.29411e-05,0.151439,
225,3,12106,0.000661689,0.117413,6363,1.71942e-05,0.190987,
225,4,10716,0.000656703,0.129662,5620,2.12137e-05,0.214838,
225,5,10272,0.000640444,0.121355,5390,2.28799e-05,0.226981,
225,6,10050,0.000710993,0.140792,5277,2.38003e-05,0.232267,
225,7,9961,0.000703505,0.131351,5230,2.36998e-05,0.234498,
222,0,20000,0.01,0.0141421,10201,0,14.0967,
222,1,39543,0.000671282,0.0409922,20311,1.46562e-06,0.208951,
222,2,62504,0.000588134,0.0258002,31917,2.31601e-05,0.0974923,
222,3,62783,0.000537327,0.029276,32062,1.90811e-05,0.0898855,
222,4,62204,0.000542137,0.0272859,31774,1.74706e-05,0.0879198,
222,5,62001,0.000537388,0.0287395,31672,1.70813e-05,0.0861866,
221,0,20000,0.01,0.0141421,10201,0,14.0967,
221,1,48049,0.000673013,0.0334611,24583,1.4813e-06,0.209988,
221,2,86627,0.000584094,0.0188081,44014,2.28661e-05,0.0984222,
221,3,85617,0.000541974,0.0219903,43522,1.67282e-05,0.091253,
221,4,83662,0.000530994,0.0218808,42542,1.60338e-05,0.08973,
221,5,83625,0.000546986,0.0217407,42522,1.5952e-05,0.0898203,
229,0,20000,0.01,0.0141421,10201,0,5.64805,
229,1,39612,0.000661439,0.0509142,20378,1.47806e-05,0.197875,
229,2,29209,0.0005823,0.0807711,15186,1.10657e-05,0.101571,
229,3,26144,0.000534358,0.0723595,13590,9.91912e-06,0.100262,
229,4,25800,0.000591352,0.0817266,13402,8.99776e-06,0.0993897,
229,5,25700,0.00055682,0.0749478,13351,8.70892e-06,0.0979567,
230,0,20000,0.01,0.0141421,10201,0,5.64805,
230,1,30860,0.000668391,0.0510979,15904,6.11959e-05,0.215085,
230,2,17101,0.000617175,0.0924538,8991,1.28543e-05,0.153022,
230,3,11863,0.000677069,0.146559,6233,1.72756e-05,0.186675,
230,4,10468,0.000657497,0.146286,5488,2.23859e-05,0.210976,
230,5,9970,0.000668656,0.131736,5230,2.40704e-05,0.222402,
230,6,9741,0.000642594,0.128095,5112,2.58539e-05,0.227449,
230,7,9626,0.00070131,0.128174,5053,2.7198e-05,0.230411,
230,8,9513,0.000687486,0.141109,4995,2.7488e-05,0.23456,
230,9,9444,0.000726479,0.147188,4960,2.84438e-05,0.234942,
228,0,20000,0.01,0.0141421,10201,0,5.64805,
228,1,64699,0.000659482,0.0441228,33107,2.44885e-06,0.195841,
228,2,55493,0.000600535,0.0370119,28463,1.46695e-05,0.0926775,
228,3,47273,0.000533297,0.0414951,24294,1.62354e-05,0.086483,
228,4,47393,0.000541455,0.0399177,24344,1.63069e-05,0.0842906,
228,5,47164,0.000538613,0.0416711,24228,1.57678e-05,0.0835075,
227,0,20000,0.01,0.0141421,10201,0,5.64805,
227,1,82620,0.000673446,0.0392651,42201,1.00182e-06,0.194596,
227,2,91381,0.000588296,0.0212921,46504,1.41067e-05,0.0909683,
227,3,68857,0.000546155,0.0271989,35169,1.43548e-05,0.0832891,
227,4,68601,0.000545541,0.0265526,35029,1.58609e-05,0.08156,
227,5,68298,0.000555477,0.0259914,34874,1.53443e-05,0.0808267,
226,0,20000,0.01,0.0141421,10201,0,5.64805,
226,1,97464,0.000647236,0.0330765,49681,8.10813e-07,0.194051,
226,2,133127,0.000560862,0.01685,67434,1.26332e-05,0.0925322,
226,3,95363,0.000536973,0.0188503,48510,1.19662e-05,0.0852241,
226,4,93047,0.000549696,0.0205956,47318,1.42677e-05,0.0822252,
226,5,92667,0.000516176,0.0213064,47126,1.4044e-05,0.0819559,
234,0,20000,0.01,0.0141421,10201,0,12.8824,
234,1,38530,0.000608055,0.0512285,19803,1.1017e-05,0.242939,
234,2,61098,0.000287936,0.0760757,31405,5.44426e-06,0.0359879,
234,3,45989,0.000310946,0.0614204,23627,1.13847e-06,0.0370203,
234,4,41814,0.000334679,0.0711926,21434,1.45474e-06,0.0391407,
234,5,40883,0.000324226,0.062567,20959,1.42531e-06,0.0400181,
234,6,40485,0.000329753,0.0684286,20761,1.46724e-06,0.0407511,
235,0,20000,0.01,0.0141421,10201,0,12.8824,
235,1,36037,0.000592147,0.044885,18518,4.57521e-05,0.236056,
235,2,25657,0.000351402,0.0979256,13307,1.66737e-05,0.100774,
235,3,13611,0.000608584,0.0984114,7120,1.22462e-05,0.154159,
235,4,10540,0.000651034,0.137039,5535,1.82588e-05,0.209113,
235,5,9751,0.00071622,0.128164,5122,2.19448e-05,0.227448,
235,6,9469,0.000705957,0.141286,4975,2.38503e-05,0.235344,
235,7,9349,0.000726521,0.127238,4914,2.4511e-05,0.237259,
235,8,9246,0.000679814,0.134191,4861,2.54465e-05,0.243702,
235,9,9186,0.000702631,0.126064,4831,2.64723e-05,0.245326,
237,0,20000,0.01,0.0141421,10201,0,14.5467,
237,1,41664,0.000678388,0.0410002,21374,1.49235e-06,0.222944,
237,2,62797,0.00059165,0.0281456,32071,2.4856e-05,0.10434,
237,3,61986,0.000534206,0.0274109,31668,1.9994e-05,0.0958074,
237,4,61826,0.000543572,0.0290381,31590,1.90706e-05,0.0934474,
237,5,61483,0.000553237,0.0293481,31418,1.86997e-05,0.0928946,
233,0,20000,0.01,0.0141421,10201,0,12.8824,
233,1,40880,0.000600609,0.0437664,21008,1.64236e-06,0.240835,
233,2,113734,0.000298122,0.0422867,57944,6.31973e-06,0.0208789,
233,3,119580,0.000298036,0.0343049,60901,9.30578e-07,0.019188,
233,4,110507,0.00029582,0.0354154,56356,8.49721e-07,0.0192641,
233,5,111827,0.000286193,0.0372257,57009,8.57575e-07,0.0189096,
233,6,111324,0.000290554,0.0357739,56756,8.51894e-07,0.0189136,
236,0,20000,0.01,0.0141421,10201,0,14.5467,
236,1,51973,0.000686601,0.032436,26549,1.51217e-06,0.222127,
236,2,86514,0.000601952,0.0216818,43965,2.2283e-05,0.102681,
236,3,83641,0.000532762,0.0213272,42537,1.74743e-05,0.094345,
236,4,82699,0.000527392,0.0239876,42064,1.67374e-05,0.0918253,
236,5,82132,0.000552669,0.0220238,41780,1.63237e-05,0.0921025,
239,0,20000,0.01,0.0141421,10201,0,14.5467,
239,1,34628,0.000682421,0.0512288,17814,1.0385e-05,0.225088,
239,2,27799,0.000590291,0.0888655,14456,1.36434e-05,0.116172,
239,3,26040,0.000551498,0.0815868,13541,1.12306e-05,0.110472,
239,4,25834,0.000537996,0.08346,13431,1.03932e-05,0.107981,
239,5,25770,0.00056544,0.0838635,13399,1.0031e-05,0.107612,
238,0,20000,0.01,0.0141421,10201,0,14.5467,
238,1,37140,0.000683794,0.0435729,19094,2.17024e-06,0.222663,
238,2,42695,0.000563101,0.0435633,21973,2.15052e-05,0.103783,
238,3,43417,0.000534665,0.0421878,22334,2.02538e-05,0.0968208,
238,4,43244,0.000546314,0.0425163,22251,1.87244e-05,0.0948586,
238,5,43193,0.000543831,0.0429137,22224,1.81093e-05,0.0947994,
240,0,20000,0.01,0.0141421,10201,0,14.5467,
240,1,32266,0.000675095,0.0514419,16604,4.4085e-05,0.228622,
240,2,18001,0.000601118,0.105804,9454,1.40379e-05,0.159191,
240,3,12636,0.000648538,0.115475,6639,1.75689e-05,0.194985,
240,4,11176,0.000612226,0.121931,5860,2.10091e-05,0.214892,
240,5,10666,0.000690957,0.131666,5594,2.34253e-05,0.226985,
240,6,10411,0.000643674,0.130757,5466,2.4173e-05,0.235075,
240,7,10266,0.000696898,0.131633,5393,2.43193e-05,0.238417,
240,8,10188,0.000691279,0.127468,5353,2.49826e-05,0.238448,
232,0,20000,0.01,0.0141421,10201,0,12.8824,
232,1,45747,0.000589761,0.0410008,23461,5.24086e-07,0.242906,
232,2,160725,0.000303804,0.023906,81526,7.69047e-06,0.0190085,
232,3,186619,0.00029625,0.0236634,94555,1.31872e-06,0.0180526,
232,4,168397,0.00029629,0.0227824,85435,1.18819e-06,0.0179652,
232,5,171120,0.000296804,0.0241052,86792,1.23082e-06,0.0179069,
232,6,170220,0.000294876,0.024853,86342,1.21628e-06,0.0179163,
243,0,20000,0.01,0.0141421,10201,0,0.00268462,
243,1,89362,0.000909924,0.0227476,45035,7.91806e-08,0.000301313,
243,2,88886,0.0015063,0.0154776,44788,1.65934e-08,0.00022027,
243,3,63240,0.00123769,0.0166332,31924,1.47138e-08,0.000238157,
243,4,56427,0.00148487,0.017872,28487,2.31239e-08,0.000246461,
243,5,55290,0.00165825,0.0182367,27915,2.62706e-08,0.000239509,
243,6,54907,0.00160106,0.0181846,27724,2.73497e-08,0.000236262,
245,0,20000,0.01,0.0141421,10201,0,0.00268462,
245,1,25827,0.00176242,0.0351852,13110,3.16722e-07,0.000855943,
245,2,17321,0.0035238,0.0289784,8823,2.37223e-07,0.00100854,
245,3,14441,0.00331513,0.0350837,7360,3.37457e-07,0.00110888,
245,4,13999,0.0034968,0.0362279,7135,4.24912e-07,0.00110926,
245,5,13795,0.00350291,0.0361933,7032,4.44955e-07,0.00108946,
245,6,13690,0.0035707,0.0357443,6978,4.55154e-07,0.00107615,
244,0,20000,0.01,0.0141421,10201,0,0.00268462,
244,1,64911,0.00102847,0.0260099,32756,1.1402e-07,0.000421415,
244,2,60442,0.00203938,0.0153078,30505,3.28176e-08,0.000319012,
244,3,43345,0.00162014,0.0202741,21923,3.5961e-08,0.000351578,
244,4,39251,0.00201243,0.021311,19852,4.6913e-08,0.00036175,
244,5,38532,0.00193887,0.0226261,19489,5.31374e-08,0.000353866,
244,6,38293,0.00191707,0.0234422,19371,5.49217e-08,0.000349925,
242,0,20000,0.01,0.0141421,10201,0,0.00268462,
242,1,128539,0.000747984,0.0181443,64705,5.06534e-08,0.000200804,
242,2,137275,0.00117847,0.010541,69071,8.17267e-09,0.000137256,
242,3,101261,0.000949777,0.0138434,51009,6.46835e-09,0.000144591,
242,4,87255,0.00131344,0.0140323,43973,9.1764e-09,0.00015642,
242,5,85343,0.001253,0.0154448,43008,1.1009e-08,0.000150253,
242,6,84693,0.00129554,0.0150551,42684,1.15001e-08,0.000147633,
231,0,20000,0.01,0.0141421,10201,0,12.8824,
231,1,55774,0.000599867,0.0303306,28493,3.64119e-07,0.237817,
231,2,212124,0.000295592,0.0192774,107282,6.60907e-06,0.0180487,
231,3,245964,0.00027772,0.0156963,124304,1.29095e-06,0.0174828,
231,4,222460,0.000292262,0.0156383,112538,1.15916e-06,0.0172827,
231,5,226399,0.000290525,0.0159467,114505,1.20702e-06,0.0172145,
231,6,224999,0.000293235,0.0164918,113806,1.19125e-06,0.0171094,
248,0,20000,0.01,0.0141421,10201,0,0.00267924,
248,1,89245,0.00091927,0.0229269,44976,7.90518e-08,0.000299557,
248,2,88776,0.00148991,0.0136447,44732,1.71153e-08,0.000218219,
248,3,63239,0.00129541,0.0167565,31920,1.4466e-08,0.000234535,
248,4,56626,0.00160367,0.0183277,28585,2.27086e-08,0.000242896,
248,5,55233,0.00157065,0.0181306,27886,2.56474e-08,0.000236402,
248,6,54744,0.0016154,0.0189471,27641,2.66574e-08,0.00023472,
250,0,20000,0.01,0.0141421,10201,0,0.00267924,
250,1,25234,0.0016511,0.038873,12813,3.16207e-07,0.000910099,
250,2,18028,0.00310845,0.0271353,9176,2.38619e-07,0.00102596,
250,3,14133,0.00336952,0.0331356,7208,3.2104e-07,0.00113389,
