tol,err,mu_0,mu_1,mu_2,mu_3,mu_4,mu_5,mu_6,mu_7,mu_8,b1_0,b1_1,b1_2,b1_3,b1_4,b1_5,b1_6,b1_7,b1_8,b2_0,b2_1,b2_2,b2_3,b2_4,b2_5,b2_6,b2_7,b2_8,sigma_0,sigma_1,sigma_2,sigma_3,sigma_4,sigma_5,sigma_6,sigma_7,sigma_8,f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,bc1_0,bc1_1,bc1_2,bc2_0,bc2_1,bc2_2,bc3_0,bc3_1,bc3_2,bc4_0,bc4_1,bc4_2
0.15,0.0205482,0.5056914,-0.10350189,-0.2511181,-0.28823784,-0.13069677,-0.6173436,-0.4531633,-0.14610787,0.45642585,0.51012474,-0.1006514,-0.22244263,-0.26653334,-0.16672418,-0.6308228,-0.414663,-0.0794807,0.37533078,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.37253836,-0.03993136,-0.24657811,-0.10955222,-0.091204405,-0.52555865,-0.23413612,0.119833045,0.06317194,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346
0.2,0.0351478,0.5056914,-0.10350189,-0.2511181,-0.28823784,-0.13069677,-0.6173436,-0.4531633,-0.14610787,0.45642585,0.51012474,-0.1006514,-0.22244263,-0.26653334,-0.16672418,-0.6308228,-0.414663,-0.0794807,0.37533078,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.37253836,-0.03993136,-0.24657811,-0.10955222,-0.091204405,-0.52555865,-0.23413612,0.119833045,0.06317194,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346
0.25,0.0541696,0.5056914,-0.10350189,-0.2511181,-0.28823784,-0.13069677,-0.6173436,-0.4531633,-0.14610787,0.45642585,0.51012474,-0.1006514,-0.22244263,-0.26653334,-0.16672418,-0.6308228,-0.414663,-0.0794807,0.37533078,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.37253836,-0.03993136,-0.24657811,-0.10955222,-0.091204405,-0.52555865,-0.23413612,0.119833045,0.06317194,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346
0.3,0.0795214,0.5056914,-0.10350189,-0.2511181,-0.28823784,-0.13069677,-0.6173436,-0.4531633,-0.14610787,0.45642585,0.51012474,-0.1006514,-0.22244263,-0.26653334,-0.16672418,-0.6308228,-0.414663,-0.0794807,0.37533078,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.37253836,-0.03993136,-0.24657811,-0.10955222,-0.091204405,-0.52555865,-0.23413612,0.119833045,0.06317194,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346
0.5,0.215056,0.5056914,-0.10350189,-0.2511181,-0.28823784,-0.13069677,-0.6173436,-0.4531633,-0.14610787,0.45642585,0.51012474,-0.1006514,-0.22244263,-0.26653334,-0.16672418,-0.6308228,-0.414663,-0.0794807,0.37533078,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.37253836,-0.03993136,-0.24657811,-0.10955222,-0.091204405,-0.52555865,-0.23413612,0.119833045,0.06317194,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346
0.15,0.0238819,0.50560427,-0.103159994,-0.2520906,-0.28870794,-0.13012162,-0.6168966,-0.45390615,-0.14762121,0.457607,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.47878972,-0.11546552,-0.29146707,-0.24113356,-0.16198105,-0.5413981,-0.4361738,-0.04218145,0.39472115,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346
0.3,0.0781694,0.50560427,-0.103159994,-0.2520906,-0.28870794,-0.13012162,-0.6168966,-0.45390615,-0.14762121,0.457607,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.47878972,-0.11546552,-0.29146707,-0.24113356,-0.16198105,-0.5413981,-0.4361738,-0.04218145,0.39472115,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346
0.5,0.216305,0.50560427,-0.103159994,-0.2520906,-0.28870794,-0.13012162,-0.6168966,-0.45390615,-0.14762121,0.457607,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.47878972,-0.11546552,-0.29146707,-0.24113356,-0.16198105,-0.5413981,-0.4361738,-0.04218145,0.39472115,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346
0.75,0.481461,0.50560427,-0.103159994,-0.2520906,-0.28870794,-0.13012162,-0.6168966,-0.45390615,-0.14762121,0.457607,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.47878972,-0.11546552,-0.29146707,-0.24113356,-0.16198105,-0.5413981,-0.4361738,-0.04218145,0.39472115,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346
1.0,0.878014,0.50560427,-0.103159994,-0.2520906,-0.28870794,-0.13012162,-0.6168966,-0.45390615,-0.14762121,0.457607,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.47878972,-0.11546552,-0.29146707,-0.24113356,-0.16198105,-0.5413981,-0.4361738,-0.04218145,0.39472115,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346
0.3,0.0783352,0.50560427,-0.103159994,-0.2520906,-0.28870794,-0.13012162,-0.6168966,-0.45390615,-0.14762121,0.457607,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.50560427,-0.103159994,-0.2520906,-0.28870794,-0.13012162,-0.6168966,-0.45390615,-0.14762121,0.457607,0.47725204,-0.11403761,-0.2902185,-0.24019222,-0.16429098,-0.5419556,-0.4352373,-0.03829995,0.39096293,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346
0.4,0.139493,0.50560427,-0.103159994,-0.2520906,-0.28870794,-0.13012162,-0.6168966,-0.45390615,-0.14762121,0.457607,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.50560427,-0.103159994,-0.2520906,-0.28870794,-0.13012162,-0.6168966,-0.45390615,-0.14762121,0.457607,0.47725204,-0.11403761,-0.2902185,-0.24019222,-0.16429098,-0.5419556,-0.4352373,-0.03829995,0.39096293,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346
0.5,0.217586,0.50560427,-0.103159994,-0.2520906,-0.28870794,-0.13012162,-0.6168966,-0.45390615,-0.14762121,0.457607,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.50560427,-0.103159994,-0.2520906,-0.28870794,-0.13012162,-0.6168966,-0.45390615,-0.14762121,0.457607,0.47725204,-0.11403761,-0.2902185,-0.24019222,-0.16429098,-0.5419556,-0.4352373,-0.03829995,0.39096293,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346
0.75,0.488538,0.50560427,-0.103159994,-0.2520906,-0.28870794,-0.13012162,-0.6168966,-0.45390615,-0.14762121,0.457607,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.50560427,-0.103159994,-0.2520906,-0.28870794,-0.13012162,-0.6168966,-0.45390615,-0.14762121,0.457607,0.47725204,-0.11403761,-0.2902185,-0.24019222,-0.16429098,-0.5419556,-0.4352373,-0.03829995,0.39096293,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346
1.0,0.887225,0.50560427,-0.103159994,-0.2520906,-0.28870794,-0.13012162,-0.6168966,-0.45390615,-0.14762121,0.457607,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.50560427,-0.103159994,-0.2520906,-0.28870794,-0.13012162,-0.6168966,-0.45390615,-0.14762121,0.457607,0.47725204,-0.11403761,-0.2902185,-0.24019222,-0.16429098,-0.5419556,-0.4352373,-0.03829995,0.39096293,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346
0.3,0.0773038,0.50560427,-0.103159994,-0.2520906,-0.28870794,-0.13012162,-0.6168966,-0.45390615,-0.14762121,0.457607,0.52573913,-0.067274235,-0.08532694,-0.15651877,-0.36126548,-0.6840855,-0.19531004,0.26819196,-0.11203807,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,-0.912063,0.13346602,-0.48122066,-0.3092681,0.9795156,-0.9858954,0.9637564,0.99938357,-0.9999234,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346
0.4,0.137685,0.50560427,-0.103159994,-0.2520906,-0.28870794,-0.13012162,-0.6168966,-0.45390615,-0.14762121,0.457607,0.52573913,-0.067274235,-0.08532694,-0.15651877,-0.36126548,-0.6840855,-0.19531004,0.26819196,-0.11203807,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,-0.912063,0.13346602,-0.48122066,-0.3092681,0.9795156,-0.9858954,0.9637564,0.99938357,-0.9999234,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346
0.5,0.218377,0.50560427,-0.103159994,-0.2520906,-0.28870794,-0.13012162,-0.6168966,-0.45390615,-0.14762121,0.457607,0.52573913,-0.067274235,-0.08532694,-0.15651877,-0.36126548,-0.6840855,-0.19531004,0.26819196,-0.11203807,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,-0.912063,0.13346602,-0.48122066,-0.3092681,0.9795156,-0.9858954,0.9637564,0.99938357,-0.9999234,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346
0.75,0.481534,0.50560427,-0.103159994,-0.2520906,-0.28870794,-0.13012162,-0.6168966,-0.45390615,-0.14762121,0.457607,0.52573913,-0.067274235,-0.08532694,-0.15651877,-0.36126548,-0.6840855,-0.19531004,0.26819196,-0.11203807,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,-0.912063,0.13346602,-0.48122066,-0.3092681,0.9795156,-0.9858954,0.9637564,0.99938357,-0.9999234,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346
1.0,0.885138,0.50560427,-0.103159994,-0.2520906,-0.28870794,-0.13012162,-0.6168966,-0.45390615,-0.14762121,0.457607,0.52573913,-0.067274235,-0.08532694,-0.15651877,-0.36126548,-0.6840855,-0.19531004,0.26819196,-0.11203807,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,-0.912063,0.13346602,-0.48122066,-0.3092681,0.9795156,-0.9858954,0.9637564,0.99938357,-0.9999234,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346
0.3,0.0780855,0.50560427,-0.103159994,-0.2520906,-0.28870794,-0.13012162,-0.6168966,-0.45390615,-0.14762121,0.457607,0.5056914,-0.10350189,-0.2511181,-0.28823784,-0.13069677,-0.6173436,-0.4531633,-0.14610787,0.45642585,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.70477724,-0.049850468,-0.4905385,-0.44135985,-0.3522773,-0.4968586,-0.5630863,0.110570535,0.18886815,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346
0.4,0.139775,0.50560427,-0.103159994,-0.2520906,-0.28870794,-0.13012162,-0.6168966,-0.45390615,-0.14762121,0.457607,0.5056914,-0.10350189,-0.2511181,-0.28823784,-0.13069677,-0.6173436,-0.4531633,-0.14610787,0.45642585,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.70477724,-0.049850468,-0.4905385,-0.44135985,-0.3522773,-0.4968586,-0.5630863,0.110570535,0.18886815,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346
0.5,0.218769,0.50560427,-0.103159994,-0.2520906,-0.28870794,-0.13012162,-0.6168966,-0.45390615,-0.14762121,0.457607,0.5056914,-0.10350189,-0.2511181,-0.28823784,-0.13069677,-0.6173436,-0.4531633,-0.14610787,0.45642585,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.70477724,-0.049850468,-0.4905385,-0.44135985,-0.3522773,-0.4968586,-0.5630863,0.110570535,0.18886815,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346
0.75,0.483848,0.50560427,-0.103159994,-0.2520906,-0.28870794,-0.13012162,-0.6168966,-0.45390615,-0.14762121,0.457607,0.5056914,-0.10350189,-0.2511181,-0.28823784,-0.13069677,-0.6173436,-0.4531633,-0.14610787,0.45642585,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.70477724,-0.049850468,-0.4905385,-0.44135985,-0.3522773,-0.4968586,-0.5630863,0.110570535,0.18886815,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346
1.0,0.89607,0.50560427,-0.103159994,-0.2520906,-0.28870794,-0.13012162,-0.6168966,-0.45390615,-0.14762121,0.457607,0.5056914,-0.10350189,-0.2511181,-0.28823784,-0.13069677,-0.6173436,-0.4531633,-0.14610787,0.45642585,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.70477724,-0.049850468,-0.4905385,-0.44135985,-0.3522773,-0.4968586,-0.5630863,0.110570535,0.18886815,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346
0.3,0.0781185,0.50560427,-0.103159994,-0.2520906,-0.28870794,-0.13012162,-0.6168966,-0.45390615,-0.14762121,0.457607,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.5487218,-0.08940308,-0.32748485,-0.20361866,-0.16901158,-0.5147634,-0.4612576,-0.06988176,0.3346745,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346
0.4,0.139037,0.50560427,-0.103159994,-0.2520906,-0.28870794,-0.13012162,-0.6168966,-0.45390615,-0.14762121,0.457607,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.5487218,-0.08940308,-0.32748485,-0.20361866,-0.16901158,-0.5147634,-0.4612576,-0.06988176,0.3346745,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346
0.5,0.217684,0.50560427,-0.103159994,-0.2520906,-0.28870794,-0.13012162,-0.6168966,-0.45390615,-0.14762121,0.457607,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.5487218,-0.08940308,-0.32748485,-0.20361866,-0.16901158,-0.5147634,-0.4612576,-0.06988176,0.3346745,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346
0.75,0.483581,0.50560427,-0.103159994,-0.2520906,-0.28870794,-0.13012162,-0.6168966,-0.45390615,-0.14762121,0.457607,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.5487218,-0.08940308,-0.32748485,-0.20361866,-0.16901158,-0.5147634,-0.4612576,-0.06988176,0.3346745,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346
1.0,0.879656,0.50560427,-0.103159994,-0.2520906,-0.28870794,-0.13012162,-0.6168966,-0.45390615,-0.14762121,0.457607,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,0.5083248,-0.10332047,-0.23639053,-0.27668452,-0.14917316,-0.6251193,-0.43329516,-0.1099979,0.41513953,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.5487218,-0.08940308,-0.32748485,-0.20361866,-0.16901158,-0.5147634,-0.4612576,-0.06988176,0.3346745,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346
0.3,0.0778961,0.50560427,-0.103159994,-0.2520906,-0.28870794,-0.13012162,-0.6168966,-0.45390615,-0.14762121,0.457607,0.50779825,-0.10480617,-0.24151154,-0.28050599,-0.14202842,-0.622774,-0.44042575,-0.121844195,0.4308507,0.5012532,-0.08731782,-0.26436496,-0.2925528,-0.1364999,-0.61516106,-0.45419222,-0.14714013,0.44342914,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.508639,-0.1876517,-0.3454538,-0.29293585,-0.15284948,-0.5476588,-0.4221927,0.086658634,0.381114,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346
0.4,0.138613,0.50560427,-0.103159994,-0.2520906,-0.28870794,-0.13012162,-0.6168966,-0.45390615,-0.14762121,0.457607,0.50779825,-0.10480617,-0.24151154,-0.28050599,-0.14202842,-0.622774,-0.44042575,-0.121844195,0.4308507,0.5012532,-0.08731782,-0.26436496,-0.2925528,-0.1364999,-0.61516106,-0.45419222,-0.14714013,0.44342914,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.508639,-0.1876517,-0.3454538,-0.29293585,-0.15284948,-0.5476588,-0.4221927,0.086658634,0.381114,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346
0.5,0.216006,0.50560427,-0.103159994,-0.2520906,-0.28870794,-0.13012162,-0.6168966,-0.45390615,-0.14762121,0.457607,0.50779825,-0.10480617,-0.24151154,-0.28050599,-0.14202842,-0.622774,-0.44042575,-0.121844195,0.4308507,0.5012532,-0.08731782,-0.26436496,-0.2925528,-0.1364999,-0.61516106,-0.45419222,-0.14714013,0.44342914,0.50546455,-0.10276171,-0.25299945,-0.28908157,-0.12965938,-0.61644244,-0.45457068,-0.14903851,0.45859784,0.508639,-0.1876517,-0.3454538,-0.29293585,-0.15284948,-0.5476588,-0.4221927,0.086658634,0.381114,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346,0.39236596,0.14768331,0.46752346
